scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,power_ratio,on_status,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,curtailment_mw,unserved_load_mw,storage_charge_mw,storage_discharge_mw,soc_mwh,hourly_ammonia_output_ton,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,storage_om_cost_yuan,hourly_net_cost_yuan
W1_PV1,风电场景1,光伏场景1,18,18:00-19:00,2.61,6.428000000000001,11.52,17.948,0.36959036144578317,1,7.391807228915663,7.391807228915663,0.5543855421686747,15.338000000000001,17.948,0.0,0.0,0.0,0.0,0.0,1.1087710843373495,964.2,1382.3999999999999,739.1807228915663,1108.7710843373495,1.1087710843373495,0.0,4195.660578313254
W1_PV1,风电场景1,光伏场景1,19,19:00-20:00,2.1198,5.736,0.0,5.736,0.0,0,0.0,0.0,0.0,0.0,2.1198,3.6161999999999996,0.0,0.0,0.0,0.0,0.0,860.4,0.0,0.0,0.0,0.0,0.0,860.4
W1_PV1,风电场景1,光伏场景1,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0.0,0,0.0,0.0,0.0,0.0,1.8599999999999999,1.892,0.0,0.0,0.0,0.0,0.0,562.8,0.0,0.0,0.0,0.0,0.0,562.8
W1_PV1,风电场景1,光伏场景1,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.6301999999999999,2.0618,0.0,0.0,0.0,0.0,0.0,553.8,0.0,0.0,0.0,0.0,0.0,553.8
W1_PV1,风电场景1,光伏场景1,22,22:00-23:00,1.56,4.88,0.0,4.88,0.0,0,0.0,0.0,0.0,0.0,1.56,3.32,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,732.0
W1_PV1,风电场景1,光伏场景1,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.4802,1.7117999999999998,0.0,0.0,0.0,0.0,0.0,478.7999999999999,0.0,0.0,0.0,0.0,0.0,478.7999999999999
W1_PV2,风电场景1,光伏场景2,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,0.20255903614457832,1,4.051180722891567,4.051180722891567,0.30383855421686745,8.4062,9.776,0.0,0.0,0.0,0.0,0.0,0.6076771084337349,1466.3999999999999,0.0,405.1180722891567,607.677108433735,0.6076771084337349,0.0,2479.802857831325
W1_PV2,风电场景1,光伏场景2,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,0.2362457831325301,1,4.724915662650602,4.724915662650602,0.3543686746987952,9.8042,10.904,0.0,0.0,0.0,0.0,0.0,0.7087373493975904,1635.6,0.0,472.4915662650602,708.7373493975903,0.7087373493975904,0.0,2817.537653012048
W1_PV2,风电场景1,光伏场景2,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,0.3458361445783133,1,6.916722891566266,6.916722891566266,0.5187542168674699,14.352200000000002,15.152000000000001,0.0,0.0,0.0,0.0,0.0,1.0375084337349398,2272.8,0.0,691.6722891566267,1037.50843373494,1.0375084337349398,0.0,4003.0182313253017
W1_PV2,风电场景1,光伏场景2,3,3:00-4:00,0.99,13.312,0.0,13.312,0.2969156626506024,1,5.938313253012048,5.938313253012048,0.44537349397590353,12.322,13.312,0.0,0.0,0.0,0.0,0.0,0.8907469879518071,1996.8,0.0,593.8313253012047,890.7469879518071,0.8907469879518072,0.0,3482.269060240964
W1_PV2,风电场景1,光伏场景2,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,0.3347421686746988,1,6.694843373493976,6.694843373493976,0.5021132530120482,13.8918,15.072,0.0,0.0,0.0,0.0,0.0,1.0042265060240965,2260.8,0.0,669.4843373493977,1004.2265060240964,1.0042265060240965,0.0,3935.5150698795183
W1_PV2,风电场景1,光伏场景2,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,0.4118987951807229,1,8.237975903614458,8.237975903614458,0.6178481927710844,17.0938,18.724,0.0,0.0,0.0,0.0,0.0,1.2356963855421688,2808.6,0.0,823.7975903614459,1235.6963855421689,1.235696385542169,0.0,4869.329672289156
W1_PV2,风电场景1,光伏场景2,6,6:00-7:00,2.5002,9.628,0.0,9.628,0.1717542168674699,1,3.435084337349398,3.435084337349398,0.2576313253012048,7.127800000000001,9.628,0.0,0.0,0.0,0.0,0.0,0.5152626506024096,1444.2,0.0,343.50843373493984,515.2626506024097,0.5152626506024096,0.0,2303.486346987952
W1_PV2,风电场景1,光伏场景2,7,7:00-8:00,3.3701999999999996,22.804000000000002,3.2,26.004,0.5453927710843374,1,10.907855421686747,10.907855421686747,0.818089156626506,22.6338,26.004,0.0,0.0,0.0,0.0,0.0,1.636178313253012,3420.6000000000004,384.0,1090.7855421686747,1636.178313253012,1.6361783132530123,0.0,6533.20003373494
W1_PV2,风电场景1,光伏场景2,8,8:00-9:00,4.0098,17.852,10.88,28.732,0.5957156626506024,1,11.914313253012047,11.914313253012047,0.8935734939759036,24.722199999999997,28.732,0.0,0.0,0.0,0.0,0.0,1.7871469879518072,2677.7999999999997,1305.6,1191.4313253012049,1787.146987951807,1.7871469879518072,0.0,6963.765460240964
W1_PV2,风电场景1,光伏场景2,9,9:00-10:00,4.199999999999999,14.328000000000001,17.92,32.248000000000005,0.6758554216867472,1,13.517108433734943,13.517108433734943,1.0137831325301208,28.04800000000001,32.248000000000005,0.0,0.0,0.0,0.0,0.0,2.0275662650602415,2149.2000000000003,2150.4,1351.7108433734945,2027.5662650602414,2.0275662650602415,0.0,7680.904674698797
W1_PV2,风电场景1,光伏场景2,10,10:00-11:00,4.1202,11.904,24.96,36.864000000000004,0.7890072289156628,1,15.780144578313255,15.780144578313255,1.1835108433734942,32.74380000000001,36.864000000000004,0.0,0.0,0.0,0.0,0.0,2.3670216867469884,1785.6,2995.2,1578.0144578313257,2367.021686746988,2.3670216867469884,0.0,8728.203166265059
W1_PV2,风电场景1,光伏场景2,11,11:00-12:00,3.9000000000000004,7.736,31.36,39.096,0.8480963855421686,1,16.961927710843373,16.961927710843373,1.2721445783132528,35.196,39.096,0.0,0.0,0.0,0.0,0.0,2.5442891566265056,1160.3999999999999,3763.2,1696.1927710843374,2544.289156626506,2.5442891566265056,0.0,9166.62621686747
W1_PV2,风电场景1,光伏场景2,12,12:00-13:00,3.2598000000000003,8.556000000000001,35.84,44.396,0.9912337349397591,1,19.82467469879518,19.82467469879518,1.4868506024096386,41.1362,44.396,0.0,0.0,0.0,0.0,0.0,2.9737012048192772,1283.4000000000003,4300.8,1982.4674698795181,2973.701204819277,2.9737012048192772,0.0,10543.342375903614
W1_PV2,风电场景1,光伏场景2,13,13:00-14:00,2.6898,14.52,37.12,51.64,1.0,1,20.0,20.0,1.5,41.5,44.1898,7.450200000000002,0.0,0.0,0.0,0.0,3.0,2178.0,4454.4,2000.0,3000.0,3.0,0.0,11635.4
W1_PV2,风电场景1,光伏场景2,14,14:00-15:00,3.63,6.707999999999999,32.0,38.708,0.8452530120481927,1,16.905060240963856,16.905060240963856,1.267879518072289,35.077999999999996,38.708,0.0,0.0,0.0,0.0,0.0,2.535759036144578,1006.1999999999998,3840.0,1690.5060240963858,2535.759036144578,2.535759036144578,0.0,9075.00081927711
W1_PV2,风电场景1,光伏场景2,15,15:00-16:00,3.8202000000000003,11.175999999999998,25.6,36.775999999999996,0.7941156626506023,1,15.882313253012047,15.882313253012047,1.1911734939759033,32.955799999999996,36.775999999999996,0.0,0.0,0.0,0.0,0.0,2.3823469879518067,1676.3999999999996,3072.0,1588.2313253012048,2382.346987951807,2.3823469879518067,0.0,8721.360660240964
W1_PV2,风电场景1,光伏场景2,16,16:00-17:00,3.75,10.107999999999999,19.2,29.308,0.615855421686747,1,12.31710843373494,12.31710843373494,0.9237831325301205,25.558,29.308,0.0,0.0,0.0,0.0,0.0,1.847566265060241,1516.1999999999996,2304.0,1231.710843373494,1847.566265060241,1.8475662650602411,0.0,6901.324674698794
W1_PV2,风电场景1,光伏场景2,17,17:00-18:00,3.1398,6.3839999999999995,9.6,15.983999999999998,0.3094987951807228,1,6.189975903614457,6.189975903614457,0.4642481927710842,12.844199999999997,15.983999999999998,0.0,0.0,0.0,0.0,0.0,0.9284963855421684,957.5999999999998,1152.0,618.9975903614458,928.4963855421685,0.9284963855421684,0.0,3658.022472289156
W1_PV2,风电场景1,光伏场景2,18,18:00-19:00,2.61,6.428000000000001,3.2,9.628,0.16910843373493978,1,3.3821686746987956,3.3821686746987956,0.25366265060240967,7.018000000000001,9.628,0.0,0.0,0.0,0.0,0.0,0.5073253012048193,964.2,384.0,338.2168674698796,507.3253012048193,0.5073253012048193,0.0,2194.2494939759035
W1_PV2,风电场景1,光伏场景2,19,19:00-20:00,2.1198,5.736,0.0,5.736,0.0,0,0.0,0.0,0.0,0.0,2.1198,3.6161999999999996,0.0,0.0,0.0,0.0,0.0,860.4,0.0,0.0,0.0,0.0,0.0,860.4
W1_PV2,风电场景1,光伏场景2,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0.0,0,0.0,0.0,0.0,0.0,1.8599999999999999,1.892,0.0,0.0,0.0,0.0,0.0,562.8,0.0,0.0,0.0,0.0,0.0,562.8
W1_PV2,风电场景1,光伏场景2,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.6301999999999999,2.0618,0.0,0.0,0.0,0.0,0.0,553.8,0.0,0.0,0.0,0.0,0.0,553.8
W1_PV2,风电场景1,光伏场景2,22,22:00-23:00,1.56,4.88,0.0,4.88,0.0,0,0.0,0.0,0.0,0.0,1.56,3.32,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,732.0
W1_PV2,风电场景1,光伏场景2,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.4802,1.7117999999999998,0.0,0.0,0.0,0.0,0.0,478.7999999999999,0.0,0.0,0.0,0.0,0.0,478.7999999999999
W1_PV3,风电场景1,光伏场景3,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,0.20255903614457832,1,4.051180722891567,4.051180722891567,0.30383855421686745,8.4062,9.776,0.0,0.0,0.0,0.0,0.0,0.6076771084337349,1466.3999999999999,0.0,405.1180722891567,607.677108433735,0.6076771084337349,0.0,2479.802857831325
W1_PV3,风电场景1,光伏场景3,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,0.2362457831325301,1,4.724915662650602,4.724915662650602,0.3543686746987952,9.8042,10.904,0.0,0.0,0.0,0.0,0.0,0.7087373493975904,1635.6,0.0,472.4915662650602,708.7373493975903,0.7087373493975904,0.0,2817.537653012048
W1_PV3,风电场景1,光伏场景3,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,0.3458361445783133,1,6.916722891566266,6.916722891566266,0.5187542168674699,14.352200000000002,15.152000000000001,0.0,0.0,0.0,0.0,0.0,1.0375084337349398,2272.8,0.0,691.6722891566267,1037.50843373494,1.0375084337349398,0.0,4003.0182313253017
W1_PV3,风电场景1,光伏场景3,3,3:00-4:00,0.99,13.312,0.0,13.312,0.2969156626506024,1,5.938313253012048,5.938313253012048,0.44537349397590353,12.322,13.312,0.0,0.0,0.0,0.0,0.0,0.8907469879518071,1996.8,0.0,593.8313253012047,890.7469879518071,0.8907469879518072,0.0,3482.269060240964
W1_PV3,风电场景1,光伏场景3,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,0.3347421686746988,1,6.694843373493976,6.694843373493976,0.5021132530120482,13.8918,15.072,0.0,0.0,0.0,0.0,0.0,1.0042265060240965,2260.8,0.0,669.4843373493977,1004.2265060240964,1.0042265060240965,0.0,3935.5150698795183
W1_PV3,风电场景1,光伏场景3,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,0.4118987951807229,1,8.237975903614458,8.237975903614458,0.6178481927710844,17.0938,18.724,0.0,0.0,0.0,0.0,0.0,1.2356963855421688,2808.6,0.0,823.7975903614459,1235.6963855421689,1.235696385542169,0.0,4869.329672289156
W1_PV3,风电场景1,光伏场景3,6,6:00-7:00,2.5002,9.628,0.0,9.628,0.1717542168674699,1,3.435084337349398,3.435084337349398,0.2576313253012048,7.127800000000001,9.628,0.0,0.0,0.0,0.0,0.0,0.5152626506024096,1444.2,0.0,343.50843373493984,515.2626506024097,0.5152626506024096,0.0,2303.486346987952
W1_PV3,风电场景1,光伏场景3,7,7:00-8:00,3.3701999999999996,22.804000000000002,1.28,24.084000000000003,0.49912771084337354,1,9.98255421686747,9.98255421686747,0.7486915662650603,20.713800000000003,24.084000000000003,0.0,0.0,0.0,0.0,0.0,1.4973831325301206,3420.6000000000004,153.6,998.255421686747,1497.3831325301203,1.4973831325301206,0.0,6071.335937349398
W1_PV3,风电场景1,光伏场景3,8,8:00-9:00,4.0098,17.852,3.2,21.052,0.410655421686747,1,8.21310843373494,8.21310843373494,0.6159831325301205,17.0422,21.052,0.0,0.0,0.0,0.0,0.0,1.231966265060241,2677.7999999999997,384.0,821.3108433734941,1231.966265060241,1.2319662650602412,0.0,5116.3090746987955
W1_PV3,风电场景1,光伏场景3,9,9:00-10:00,4.199999999999999,14.328000000000001,5.12,19.448,0.367421686746988,1,7.34843373493976,7.34843373493976,0.551132530120482,15.248000000000001,19.448,0.0,0.0,0.0,0.0,0.0,1.102265060240964,2149.2000000000003,614.4,734.8433734939761,1102.265060240964,1.102265060240964,0.0,4601.810698795181
W1_PV3,风电场景1,光伏场景3,10,10:00-11:00,4.1202,11.904,7.68,19.584,0.3726216867469879,1,7.452433734939758,7.452433734939758,0.5589325301204819,15.463799999999999,19.584,0.0,0.0,0.0,0.0,0.0,1.1178650602409639,1785.6,921.5999999999999,745.2433734939759,1117.8650602409637,1.1178650602409639,0.0,4571.42629879518
W1_PV3,风电场景1,光伏场景3,11,11:00-12:00,3.9000000000000004,7.736,11.52,19.256,0.3700240963855422,1,7.400481927710843,7.400481927710843,0.5550361445783133,15.356,19.256,0.0,0.0,0.0,0.0,0.0,1.1100722891566266,1160.3999999999999,1382.3999999999999,740.0481927710844,1110.0722891566265,1.1100722891566266,0.0,4394.030554216868
W1_PV3,风电场景1,光伏场景3,12,12:00-13:00,3.2598000000000003,8.556000000000001,14.08,22.636000000000003,0.4668963855421688,1,9.337927710843376,9.337927710843376,0.7003445783132531,19.376200000000004,22.636000000000003,0.0,0.0,0.0,0.0,0.0,1.4006891566265063,1283.4000000000003,1689.6,933.7927710843377,1400.6891566265065,1.4006891566265063,0.0,5308.882616867471
W1_PV3,风电场景1,光伏场景3,13,13:00-14:00,2.6898,14.52,14.08,28.6,0.6243421686746988,1,12.486843373493976,12.486843373493976,0.9365132530120482,25.9102,28.6,0.0,0.0,0.0,0.0,0.0,1.8730265060240965,2178.0,1689.6,1248.6843373493975,1873.0265060240963,1.8730265060240965,0.0,6991.183869879518
W1_PV3,风电场景1,光伏场景3,14,14:00-15:00,3.63,6.707999999999999,11.52,18.227999999999998,0.35175903614457826,1,7.035180722891566,7.035180722891566,0.5276385542168673,14.597999999999997,18.227999999999998,0.0,0.0,0.0,0.0,0.0,1.0552771084337347,1006.1999999999998,1382.3999999999999,703.5180722891566,1055.2771084337348,1.0552771084337347,0.0,4148.4504578313245
W1_PV3,风电场景1,光伏场景3,15,15:00-16:00,3.8202000000000003,11.175999999999998,7.04,18.215999999999998,0.34688674698795174,1,6.937734939759035,6.937734939759035,0.5203301204819276,14.395799999999998,18.215999999999998,0.0,0.0,0.0,0.0,0.0,1.0406602409638552,1676.3999999999996,844.8,693.7734939759035,1040.6602409638551,1.0406602409638552,0.0,4256.674395180722
W1_PV3,风电场景1,光伏场景3,16,16:00-17:00,3.75,10.107999999999999,5.12,15.227999999999998,0.276578313253012,1,5.53156626506024,5.53156626506024,0.41486746987951806,11.477999999999998,15.227999999999998,0.0,0.0,0.0,0.0,0.0,0.8297349397590361,1516.1999999999996,614.4,553.156626506024,829.7349397590359,0.8297349397590361,0.0,3514.3213012048186
W1_PV3,风电场景1,光伏场景3,17,17:00-18:00,3.1398,6.3839999999999995,3.2,9.584,0.15528192771084337,1,3.1056385542168674,3.1056385542168674,0.23292289156626506,6.4441999999999995,9.584,0.0,0.0,0.0,0.0,0.0,0.4658457831325301,957.5999999999998,384.0,310.56385542168675,465.8457831325301,0.46584578313253017,0.0,2118.475484337349
W1_PV3,风电场景1,光伏场景3,18,18:00-19:00,2.61,6.428000000000001,1.28,7.708000000000001,0.12284337349397592,1,2.4568674698795183,2.4568674698795183,0.1842650602409639,5.098000000000001,7.708,0.0,0.0,0.0,0.0,0.0,0.3685301204819278,964.2,153.6,245.68674698795186,368.5301204819278,0.3685301204819278,0.0,1732.3853975903614
W1_PV3,风电场景1,光伏场景3,19,19:00-20:00,2.1198,5.736,0.0,5.736,0.0,0,0.0,0.0,0.0,0.0,2.1198,3.6161999999999996,0.0,0.0,0.0,0.0,0.0,860.4,0.0,0.0,0.0,0.0,0.0,860.4
W1_PV3,风电场景1,光伏场景3,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0.0,0,0.0,0.0,0.0,0.0,1.8599999999999999,1.892,0.0,0.0,0.0,0.0,0.0,562.8,0.0,0.0,0.0,0.0,0.0,562.8
W1_PV3,风电场景1,光伏场景3,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.6301999999999999,2.0618,0.0,0.0,0.0,0.0,0.0,553.8,0.0,0.0,0.0,0.0,0.0,553.8
W1_PV3,风电场景1,光伏场景3,22,22:00-23:00,1.56,4.88,0.0,4.88,0.0,0,0.0,0.0,0.0,0.0,1.56,3.32,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,732.0
W1_PV3,风电场景1,光伏场景3,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.4802,1.7117999999999998,0.0,0.0,0.0,0.0,0.0,478.7999999999999,0.0,0.0,0.0,0.0,0.0,478.7999999999999
W1_PV4,风电场景1,光伏场景4,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,0.20255903614457832,1,4.051180722891567,4.051180722891567,0.30383855421686745,8.4062,9.776,0.0,0.0,0.0,0.0,0.0,0.6076771084337349,1466.3999999999999,0.0,405.1180722891567,607.677108433735,0.6076771084337349,0.0,2479.802857831325
W1_PV4,风电场景1,光伏场景4,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,0.2362457831325301,1,4.724915662650602,4.724915662650602,0.3543686746987952,9.8042,10.904,0.0,0.0,0.0,0.0,0.0,0.7087373493975904,1635.6,0.0,472.4915662650602,708.7373493975903,0.7087373493975904,0.0,2817.537653012048
W1_PV4,风电场景1,光伏场景4,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,0.3458361445783133,1,6.916722891566266,6.916722891566266,0.5187542168674699,14.352200000000002,15.152000000000001,0.0,0.0,0.0,0.0,0.0,1.0375084337349398,2272.8,0.0,691.6722891566267,1037.50843373494,1.0375084337349398,0.0,4003.0182313253017
W1_PV4,风电场景1,光伏场景4,3,3:00-4:00,0.99,13.312,0.0,13.312,0.2969156626506024,1,5.938313253012048,5.938313253012048,0.44537349397590353,12.322,13.312,0.0,0.0,0.0,0.0,0.0,0.8907469879518071,1996.8,0.0,593.8313253012047,890.7469879518071,0.8907469879518072,0.0,3482.269060240964
W1_PV4,风电场景1,光伏场景4,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,0.3347421686746988,1,6.694843373493976,6.694843373493976,0.5021132530120482,13.8918,15.072,0.0,0.0,0.0,0.0,0.0,1.0042265060240965,2260.8,0.0,669.4843373493977,1004.2265060240964,1.0042265060240965,0.0,3935.5150698795183
W1_PV4,风电场景1,光伏场景4,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,0.4118987951807229,1,8.237975903614458,8.237975903614458,0.6178481927710844,17.0938,18.724,0.0,0.0,0.0,0.0,0.0,1.2356963855421688,2808.6,0.0,823.7975903614459,1235.6963855421689,1.235696385542169,0.0,4869.329672289156
W1_PV4,风电场景1,光伏场景4,6,6:00-7:00,2.5002,9.628,0.0,9.628,0.1717542168674699,1,3.435084337349398,3.435084337349398,0.2576313253012048,7.127800000000001,9.628,0.0,0.0,0.0,0.0,0.0,0.5152626506024096,1444.2,0.0,343.50843373493984,515.2626506024097,0.5152626506024096,0.0,2303.486346987952
W1_PV4,风电场景1,光伏场景4,7,7:00-8:00,3.3701999999999996,22.804000000000002,0.0,22.804000000000002,0.4682843373493976,1,9.365686746987953,9.365686746987953,0.7024265060240964,19.4338,22.804000000000002,0.0,0.0,0.0,0.0,0.0,1.4048530120481928,3420.6000000000004,0.0,936.5686746987953,1404.8530120481928,1.4048530120481928,0.0,5763.426539759037
W1_PV4,风电场景1,光伏场景4,8,8:00-9:00,4.0098,17.852,0.0,17.852,0.3335469879518072,1,6.670939759036144,6.670939759036144,0.5003204819277108,13.842199999999998,17.851999999999997,0.0,0.0,0.0,0.0,0.0,1.0006409638554217,2677.7999999999997,0.0,667.0939759036145,1000.6409638554215,1.0006409638554217,0.0,4346.535580722892
W1_PV4,风电场景1,光伏场景4,9,9:00-10:00,4.199999999999999,14.328000000000001,0.0,14.328000000000001,0.2440481927710844,1,4.880963855421688,4.880963855421688,0.3660722891566266,10.128000000000002,14.328000000000001,0.0,0.0,0.0,0.0,0.0,0.7321445783132532,2149.2000000000003,0.0,488.09638554216883,732.1445783132532,0.7321445783132532,0.0,3370.1731084337353
W1_PV4,风电场景1,光伏场景4,10,10:00-11:00,4.1202,11.904,0.0,11.904,0.18756144578313252,1,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,11.904,0.0,0.0,0.0,0.0,0.0,0.5626843373493976,1785.6,0.0,375.122891566265,562.6843373493975,0.5626843373493977,0.0,2723.969913253012
W1_PV4,风电场景1,光伏场景4,11,11:00-12:00,3.9000000000000004,7.736,1.28,9.016,0.12327710843373493,1,2.4655421686746988,2.4655421686746988,0.18491566265060239,5.116,9.016,0.0,0.0,0.0,0.0,0.0,0.36983132530120477,1160.3999999999999,153.6,246.55421686746988,369.8313253012048,0.3698313253012048,0.0,1930.7553734939756
W1_PV4,风电场景1,光伏场景4,12,12:00-13:00,3.2598000000000003,8.556000000000001,5.12,13.676000000000002,0.2509927710843374,1,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,13.676000000000002,0.0,0.0,0.0,0.0,0.0,0.7529783132530121,1283.4000000000003,614.4,501.9855421686748,752.9783132530122,0.7529783132530122,0.0,3153.5168337349405
W1_PV4,风电场景1,光伏场景4,13,13:00-14:00,2.6898,14.52,7.68,22.2,0.4701253012048192,1,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,22.199999999999996,0.0,0.0,0.0,0.0,0.0,1.4103759036144576,2178.0,921.5999999999999,940.2506024096385,1410.3759036144577,1.4103759036144576,0.0,5451.63688192771
W1_PV4,风电场景1,光伏场景4,14,14:00-15:00,3.63,6.707999999999999,5.12,11.828,0.19754216867469881,1,3.950843373493976,3.950843373493976,0.29631325301204825,8.198,11.828,0.0,0.0,0.0,0.0,0.0,0.5926265060240965,1006.1999999999998,614.4,395.08433734939763,592.6265060240964,0.5926265060240965,0.0,2608.9034698795185
W1_PV4,风电场景1,光伏场景4,15,15:00-16:00,3.8202000000000003,11.175999999999998,1.28,12.455999999999998,0.2080915662650602,1,4.161831325301204,4.161831325301204,0.3121373493975903,8.635799999999998,12.455999999999998,0.0,0.0,0.0,0.0,0.0,0.6242746987951806,1676.3999999999996,153.6,416.1831325301204,624.2746987951806,0.6242746987951806,0.0,2871.0821060240955
W1_PV4,风电场景1,光伏场景4,16,16:00-17:00,3.75,10.107999999999999,0.0,10.107999999999999,0.1532048192771084,1,3.064096385542168,3.064096385542168,0.22980722891566263,6.357999999999999,10.107999999999999,0.0,0.0,0.0,0.0,0.0,0.45961445783132526,1516.1999999999996,0.0,306.4096385542168,459.61445783132524,0.45961445783132526,0.0,2282.683710843373
W1_PV4,风电场景1,光伏场景4,17,17:00-18:00,3.1398,6.3839999999999995,0.0,6.3839999999999995,0.0,0,0.0,0.0,0.0,0.0,3.1398,3.2441999999999993,0.0,0.0,0.0,0.0,0.0,957.5999999999998,0.0,0.0,0.0,0.0,0.0,957.5999999999998
W1_PV4,风电场景1,光伏场景4,18,18:00-19:00,2.61,6.428000000000001,0.0,6.428000000000001,0.0,0,0.0,0.0,0.0,0.0,2.61,3.818000000000001,0.0,0.0,0.0,0.0,0.0,964.2,0.0,0.0,0.0,0.0,0.0,964.2
W1_PV4,风电场景1,光伏场景4,19,19:00-20:00,2.1198,5.736,0.0,5.736,0.0,0,0.0,0.0,0.0,0.0,2.1198,3.6161999999999996,0.0,0.0,0.0,0.0,0.0,860.4,0.0,0.0,0.0,0.0,0.0,860.4
W1_PV4,风电场景1,光伏场景4,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0.0,0,0.0,0.0,0.0,0.0,1.8599999999999999,1.892,0.0,0.0,0.0,0.0,0.0,562.8,0.0,0.0,0.0,0.0,0.0,562.8
W1_PV4,风电场景1,光伏场景4,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.6301999999999999,2.0618,0.0,0.0,0.0,0.0,0.0,553.8,0.0,0.0,0.0,0.0,0.0,553.8
W1_PV4,风电场景1,光伏场景4,22,22:00-23:00,1.56,4.88,0.0,4.88,0.0,0,0.0,0.0,0.0,0.0,1.56,3.32,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0,0.0,732.0
W1_PV4,风电场景1,光伏场景4,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,0.0,0,0.0,0.0,0.0,0.0,1.4802,1.7117999999999998,0.0,0.0,0.0,0.0,0.0,478.7999999999999,0.0,0.0,0.0,0.0,0.0,478.7999999999999
W2_PV1,风电场景2,光伏场景1,0,0:00-1:00,1.3698000000000001,5.312,0.0,5.312,0.0,0,0.0,0.0,0.0,0.0,1.3698000000000001,3.9422,0.0,0.0,0.0,0.0,0.0,796.8,0.0,0.0,0.0,0.0,0.0,796.8
W2_PV1,风电场景2,光伏场景1,1,1:00-2:00,1.0997999999999999,8.5,0.0,8.5,0.17831807228915664,1,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,8.5,0.0,0.0,0.0,0.0,0.0,0.5349542168674699,1275.0,0.0,356.6361445783133,534.9542168674699,0.5349542168674699,0.0,2167.1253156626503
W2_PV1,风电场景2,光伏场景1,2,2:00-3:00,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,0.20675180722891565,1,4.135036144578313,4.135036144578313,0.3101277108433735,8.5802,9.379999999999999,0.0,0.0,0.0,0.0,0.0,0.620255421686747,1406.9999999999998,0.0,413.5036144578313,620.2554216867469,0.6202554216867471,0.0,2441.379291566265
W2_PV1,风电场景2,光伏场景1,3,3:00-4:00,0.99,10.304,0.0,10.304,0.22443373493975904,1,4.488674698795181,4.488674698795181,0.33665060240963857,9.314,10.304,0.0,0.0,0.0,0.0,0.0,0.6733012048192771,1545.6,0.0,448.8674698795181,673.3012048192771,0.6733012048192771,0.0,2668.4419759036145
