scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,on_status,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,grid_purchase_mw,grid_export_mw,renewable_self_used_mw,tou_price_yuan_per_kwh,grid_purchase_cost_yuan,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,grid_export_revenue_yuan,hourly_net_cost_yuan,delta_cost_yuan,production_ton,hourly_ammonia_output_ton
W1_PV3,风电场景1,光伏场景3,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,1,20.0,20.0,1.5,41.5,43.1302,24.406200000000002,0.0,18.724,0.3424,8356.68288,2808.6,0.0,2000.0,3000.0,3.0,0.0,16168.28288,19819.429900000003,72.0,3.0
W1_PV3,风电场景1,光伏场景3,6,6:00-7:00,2.5002,9.628,0.0,9.628,1,20.0,20.0,1.5,41.5,44.0002,34.3722,0.0,9.628,0.3424,11769.041279999998,1444.2,0.0,2000.0,3000.0,3.0,0.0,18216.24128,19465.636899999998,72.0,3.0
W1_PV3,风电场景1,光伏场景3,7,7:00-8:00,3.3701999999999996,22.804000000000002,1.28,24.084000000000003,1,20.0,20.0,1.5,41.5,44.8702,20.786199999999994,0.0,24.084000000000003,0.6074,12625.537879999996,3420.6000000000004,153.6,2000.0,3000.0,3.0,0.0,21202.737879999997,25456.2829,72.0,3.0
W1_PV3,风电场景1,光伏场景3,8,8:00-9:00,4.0098,17.852,3.2,21.052,1,20.0,20.0,1.5,41.5,45.5098,24.4578,0.0,21.052,0.6074,14855.667720000001,2677.7999999999997,384.0,2000.0,3000.0,3.0,0.0,22920.46772,26298.915100000002,72.0,3.0
W1_PV3,风电场景1,光伏场景3,9,9:00-10:00,4.199999999999999,14.328000000000001,5.12,19.448,1,20.0,20.0,1.5,41.5,45.7,26.252000000000002,0.0,19.448,0.6074,15945.464800000003,2149.2000000000003,614.4,2000.0,3000.0,3.0,0.0,23712.064800000004,26710.684000000005,72.0,3.0
W1_PV3,风电场景1,光伏场景3,10,10:00-11:00,4.1202,11.904,7.68,19.584,1,20.0,20.0,1.5,41.5,45.6202,26.036199999999997,0.0,19.584,0.8024,20891.44688,1785.6,921.5999999999999,2000.0,3000.0,3.0,0.0,28601.646879999997,31738.216899999996,72.0,3.0
W1_PV3,风电场景1,光伏场景3,11,11:00-12:00,3.9000000000000004,7.736,11.52,19.256,1,20.0,20.0,1.5,41.5,45.4,26.144,0.0,19.256,0.8024,20977.9456,1160.3999999999999,1382.3999999999999,2000.0,3000.0,3.0,0.0,28523.745600000002,31783.978000000003,72.0,3.0
W1_PV3,风电场景1,光伏场景3,12,12:00-13:00,3.2598000000000003,8.556000000000001,14.08,22.636000000000003,1,20.0,20.0,1.5,41.5,44.7598,22.123799999999996,0.0,22.636000000000003,0.8024,17752.137119999996,1283.4000000000003,1689.6,2000.0,3000.0,3.0,0.0,25728.137119999996,30077.403099999996,72.0,3.0
W1_PV3,风电场景1,光伏场景3,13,13:00-14:00,2.6898,14.52,14.08,28.6,1,20.0,20.0,1.5,41.5,44.1898,15.589799999999997,0.0,28.6,0.8024,12509.255519999999,2178.0,1689.6,2000.0,3000.0,3.0,0.0,21379.855519999997,27303.7201,72.0,3.0
W1_PV3,风电场景1,光伏场景3,14,14:00-15:00,3.63,6.707999999999999,11.52,18.227999999999998,1,20.0,20.0,1.5,41.5,45.13,26.902000000000005,0.0,18.227999999999998,0.8024,21586.164800000002,1006.1999999999998,1382.3999999999999,2000.0,3000.0,3.0,0.0,28977.764800000004,32105.749000000003,72.0,3.0
W1_PV3,风电场景1,光伏场景3,15,15:00-16:00,3.8202000000000003,11.175999999999998,7.04,18.215999999999998,1,20.0,20.0,1.5,41.5,45.3202,27.104200000000002,0.0,18.215999999999998,0.6074,16463.091080000002,1676.3999999999996,844.8,2000.0,3000.0,3.0,0.0,23987.29108,26906.263899999998,72.0,3.0
W1_PV3,风电场景1,光伏场景3,16,16:00-17:00,3.75,10.107999999999999,5.12,15.227999999999998,1,20.0,20.0,1.5,41.5,45.25,30.022000000000002,0.0,15.227999999999998,0.6074,18235.362800000003,1516.1999999999996,614.4,2000.0,3000.0,3.0,0.0,25368.962800000005,27575.899000000005,72.0,3.0
W1_PV3,风电场景1,光伏场景3,17,17:00-18:00,3.1398,6.3839999999999995,3.2,9.584,1,20.0,20.0,1.5,41.5,44.6398,35.055800000000005,0.0,9.584,0.6074,21292.892920000002,957.5999999999998,384.0,2000.0,3000.0,3.0,0.0,27637.49292,28731.1561,72.0,3.0
W1_PV3,风电场景1,光伏场景3,18,18:00-19:00,2.61,6.428000000000001,1.28,7.708000000000001,1,20.0,20.0,1.5,41.5,44.11,36.402,0.0,7.708000000000001,0.8024,29208.9648,964.2,153.6,2000.0,3000.0,3.0,0.0,35329.764800000004,36138.499,72.0,3.0
W1_PV3,风电场景1,光伏场景3,19,19:00-20:00,2.1198,5.736,0.0,5.736,1,20.0,20.0,1.5,41.5,43.6198,37.8838,0.0,5.736,0.8024,30397.961120000004,860.4,0.0,2000.0,3000.0,3.0,0.0,36261.36112,36767.5231,72.0,3.0
W1_PV3,风电场景1,光伏场景3,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,1,20.0,20.0,1.5,41.5,43.36,39.608,0.0,3.752,0.8024,31781.4592,562.8,0.0,2000.0,3000.0,3.0,0.0,37347.2592,37499.446,72.0,3.0
W1_PV3,风电场景1,光伏场景3,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,1,20.0,20.0,1.5,41.5,43.1302,39.4382,0.0,3.6919999999999997,0.6074,23954.762680000003,553.8,0.0,2000.0,3000.0,3.0,0.0,29511.562680000003,29736.916900000004,72.0,3.0
W1_PV3,风电场景1,光伏场景3,22,22:00-23:00,1.56,4.88,0.0,4.88,1,20.0,20.0,1.5,41.5,43.06,38.18,0.0,4.88,0.6074,23190.532000000003,732.0,0.0,2000.0,3000.0,3.0,0.0,28925.532000000003,29448.160000000003,72.0,3.0
W1_PV3,风电场景1,光伏场景3,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,1,20.0,20.0,1.5,41.5,42.980199999999996,39.788199999999996,0.0,3.1919999999999997,0.3424,13623.479679999999,478.7999999999999,0.0,2000.0,3000.0,3.0,0.0,19105.27968,19273.3689,72.0,3.0
W1_PV3,风电场景1,光伏场景3,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,1,20.0,20.0,1.5,41.5,42.8698,33.0938,0.0,9.776,0.3424,11331.31712,1466.3999999999999,0.0,2000.0,3000.0,3.0,0.0,17800.71712,19511.0201,63.0,3.0
W1_PV3,风电场景1,光伏场景3,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,1,20.0,20.0,1.5,41.5,42.5998,31.695800000000002,0.0,10.904,0.3424,10852.64192,1635.6,0.0,2000.0,3000.0,3.0,0.0,17491.24192,19560.6491,63.0,3.0
W1_PV3,风电场景1,光伏场景3,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,1,20.0,20.0,1.5,41.5,42.2998,27.147799999999997,0.0,15.152000000000001,0.3424,9295.406719999997,2272.8,0.0,2000.0,3000.0,3.0,0.0,16571.20672,19722.1031,63.0,3.0
W1_PV3,风电场景1,光伏场景3,3,3:00-4:00,0.99,13.312,0.0,13.312,1,20.0,20.0,1.5,41.5,42.49,29.178000000000004,0.0,13.312,0.3424,9990.5472,1996.8,0.0,2000.0,3000.0,3.0,0.0,16990.3472,19650.031,63.0,3.0
W1_PV3,风电场景1,光伏场景3,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,1,20.0,20.0,1.5,41.5,42.6802,27.608199999999997,0.0,15.072000000000001,0.3424,9453.047679999998,2260.8,0.0,2000.0,3000.0,3.0,0.0,16716.84768,19705.7589,63.0,3.0
W1_PV3,风电场景1,光伏场景3,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,1,20.0,20.0,1.5,41.5,43.1302,24.406200000000002,0.0,18.724,0.3424,8356.68288,2808.6,0.0,2000.0,3000.0,3.0,0.0,16168.28288,19819.429900000003,63.0,3.0
W1_PV3,风电场景1,光伏场景3,6,6:00-7:00,2.5002,9.628,0.0,9.628,1,20.0,20.0,1.5,41.5,44.0002,34.3722,0.0,9.628,0.3424,11769.041279999998,1444.2,0.0,2000.0,3000.0,3.0,0.0,18216.24128,19465.636899999998,63.0,3.0
W1_PV3,风电场景1,光伏场景3,7,7:00-8:00,3.3701999999999996,22.804000000000002,1.28,24.084000000000003,1,20.0,20.0,1.5,41.5,44.8702,20.786199999999994,0.0,24.084000000000003,0.6074,12625.537879999996,3420.6000000000004,153.6,2000.0,3000.0,3.0,0.0,21202.737879999997,25456.2829,63.0,3.0
W1_PV3,风电场景1,光伏场景3,8,8:00-9:00,4.0098,17.852,3.2,21.052,1,20.0,20.0,1.5,41.5,45.5098,24.4578,0.0,21.052,0.6074,14855.667720000001,2677.7999999999997,384.0,2000.0,3000.0,3.0,0.0,22920.46772,26298.915100000002,63.0,3.0
W1_PV3,风电场景1,光伏场景3,9,9:00-10:00,4.199999999999999,14.328000000000001,5.12,19.448,1,20.0,20.0,1.5,41.5,45.7,26.252000000000002,0.0,19.448,0.6074,15945.464800000003,2149.2000000000003,614.4,2000.0,3000.0,3.0,0.0,23712.064800000004,26710.684000000005,63.0,3.0
W1_PV3,风电场景1,光伏场景3,10,10:00-11:00,4.1202,11.904,7.68,19.584,1,20.0,20.0,1.5,41.5,45.6202,26.036199999999997,0.0,19.584,0.8024,20891.44688,1785.6,921.5999999999999,2000.0,3000.0,3.0,0.0,28601.646879999997,31738.216899999996,63.0,3.0
W1_PV3,风电场景1,光伏场景3,11,11:00-12:00,3.9000000000000004,7.736,11.52,19.256,1,20.0,20.0,1.5,41.5,45.4,26.144,0.0,19.256,0.8024,20977.9456,1160.3999999999999,1382.3999999999999,2000.0,3000.0,3.0,0.0,28523.745600000002,31783.978000000003,63.0,3.0
W1_PV3,风电场景1,光伏场景3,12,12:00-13:00,3.2598000000000003,8.556000000000001,14.08,22.636000000000003,1,20.0,20.0,1.5,41.5,44.7598,22.123799999999996,0.0,22.636000000000003,0.8024,17752.137119999996,1283.4000000000003,1689.6,2000.0,3000.0,3.0,0.0,25728.137119999996,30077.403099999996,63.0,3.0
W1_PV3,风电场景1,光伏场景3,13,13:00-14:00,2.6898,14.52,14.08,28.6,1,20.0,20.0,1.5,41.5,44.1898,15.589799999999997,0.0,28.6,0.8024,12509.255519999999,2178.0,1689.6,2000.0,3000.0,3.0,0.0,21379.855519999997,27303.7201,63.0,3.0
W1_PV3,风电场景1,光伏场景3,14,14:00-15:00,3.63,6.707999999999999,11.52,18.227999999999998,1,20.0,20.0,1.5,41.5,45.13,26.902000000000005,0.0,18.227999999999998,0.8024,21586.164800000002,1006.1999999999998,1382.3999999999999,2000.0,3000.0,3.0,0.0,28977.764800000004,32105.749000000003,63.0,3.0
W1_PV3,风电场景1,光伏场景3,15,15:00-16:00,3.8202000000000003,11.175999999999998,7.04,18.215999999999998,1,20.0,20.0,1.5,41.5,45.3202,27.104200000000002,0.0,18.215999999999998,0.6074,16463.091080000002,1676.3999999999996,844.8,2000.0,3000.0,3.0,0.0,23987.29108,26906.263899999998,63.0,3.0
W1_PV3,风电场景1,光伏场景3,16,16:00-17:00,3.75,10.107999999999999,5.12,15.227999999999998,1,20.0,20.0,1.5,41.5,45.25,30.022000000000002,0.0,15.227999999999998,0.6074,18235.362800000003,1516.1999999999996,614.4,2000.0,3000.0,3.0,0.0,25368.962800000005,27575.899000000005,63.0,3.0
W1_PV3,风电场景1,光伏场景3,17,17:00-18:00,3.1398,6.3839999999999995,3.2,9.584,1,20.0,20.0,1.5,41.5,44.6398,35.055800000000005,0.0,9.584,0.6074,21292.892920000002,957.5999999999998,384.0,2000.0,3000.0,3.0,0.0,27637.49292,28731.1561,63.0,3.0
W1_PV3,风电场景1,光伏场景3,18,18:00-19:00,2.61,6.428000000000001,1.28,7.708000000000001,0,0.0,0.0,0.0,0.0,2.61,0.0,5.098000000000001,2.61,0.8024,0.0,964.2,153.6,0.0,0.0,0.0,1926.5342000000005,-808.7342000000006,36138.499,63.0,0.0
W1_PV3,风电场景1,光伏场景3,19,19:00-20:00,2.1198,5.736,0.0,5.736,0,0.0,0.0,0.0,0.0,2.1198,0.0,3.6161999999999996,2.1198,0.8024,0.0,860.4,0.0,0.0,0.0,0.0,1366.56198,-506.16197999999997,36767.5231,63.0,0.0
W1_PV3,风电场景1,光伏场景3,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,1.892,1.8599999999999999,0.8024,0.0,562.8,0.0,0.0,0.0,0.0,714.9868,-152.18680000000006,37499.446,63.0,0.0
W1_PV3,风电场景1,光伏场景3,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,1,20.0,20.0,1.5,41.5,43.1302,39.4382,0.0,3.6919999999999997,0.6074,23954.762680000003,553.8,0.0,2000.0,3000.0,3.0,0.0,29511.562680000003,29736.916900000004,63.0,3.0
W1_PV3,风电场景1,光伏场景3,22,22:00-23:00,1.56,4.88,0.0,4.88,1,20.0,20.0,1.5,41.5,43.06,38.18,0.0,4.88,0.6074,23190.532000000003,732.0,0.0,2000.0,3000.0,3.0,0.0,28925.532000000003,29448.160000000003,63.0,3.0
W1_PV3,风电场景1,光伏场景3,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,1,20.0,20.0,1.5,41.5,42.980199999999996,39.788199999999996,0.0,3.1919999999999997,0.3424,13623.479679999999,478.7999999999999,0.0,2000.0,3000.0,3.0,0.0,19105.27968,19273.3689,63.0,3.0
W1_PV3,风电场景1,光伏场景3,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,1,20.0,20.0,1.5,41.5,42.8698,33.0938,0.0,9.776,0.3424,11331.31712,1466.3999999999999,0.0,2000.0,3000.0,3.0,0.0,17800.71712,19511.0201,54.0,3.0
W1_PV3,风电场景1,光伏场景3,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,1,20.0,20.0,1.5,41.5,42.5998,31.695800000000002,0.0,10.904,0.3424,10852.64192,1635.6,0.0,2000.0,3000.0,3.0,0.0,17491.24192,19560.6491,54.0,3.0
W1_PV3,风电场景1,光伏场景3,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,1,20.0,20.0,1.5,41.5,42.2998,27.147799999999997,0.0,15.152000000000001,0.3424,9295.406719999997,2272.8,0.0,2000.0,3000.0,3.0,0.0,16571.20672,19722.1031,54.0,3.0
W1_PV3,风电场景1,光伏场景3,3,3:00-4:00,0.99,13.312,0.0,13.312,1,20.0,20.0,1.5,41.5,42.49,29.178000000000004,0.0,13.312,0.3424,9990.5472,1996.8,0.0,2000.0,3000.0,3.0,0.0,16990.3472,19650.031,54.0,3.0
W1_PV3,风电场景1,光伏场景3,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,1,20.0,20.0,1.5,41.5,42.6802,27.608199999999997,0.0,15.072000000000001,0.3424,9453.047679999998,2260.8,0.0,2000.0,3000.0,3.0,0.0,16716.84768,19705.7589,54.0,3.0
W1_PV3,风电场景1,光伏场景3,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,1,20.0,20.0,1.5,41.5,43.1302,24.406200000000002,0.0,18.724,0.3424,8356.68288,2808.6,0.0,2000.0,3000.0,3.0,0.0,16168.28288,19819.429900000003,54.0,3.0
W1_PV3,风电场景1,光伏场景3,6,6:00-7:00,2.5002,9.628,0.0,9.628,1,20.0,20.0,1.5,41.5,44.0002,34.3722,0.0,9.628,0.3424,11769.041279999998,1444.2,0.0,2000.0,3000.0,3.0,0.0,18216.24128,19465.636899999998,54.0,3.0
W1_PV3,风电场景1,光伏场景3,7,7:00-8:00,3.3701999999999996,22.804000000000002,1.28,24.084000000000003,1,20.0,20.0,1.5,41.5,44.8702,20.786199999999994,0.0,24.084000000000003,0.6074,12625.537879999996,3420.6000000000004,153.6,2000.0,3000.0,3.0,0.0,21202.737879999997,25456.2829,54.0,3.0
W1_PV3,风电场景1,光伏场景3,8,8:00-9:00,4.0098,17.852,3.2,21.052,1,20.0,20.0,1.5,41.5,45.5098,24.4578,0.0,21.052,0.6074,14855.667720000001,2677.7999999999997,384.0,2000.0,3000.0,3.0,0.0,22920.46772,26298.915100000002,54.0,3.0
W1_PV3,风电场景1,光伏场景3,9,9:00-10:00,4.199999999999999,14.328000000000001,5.12,19.448,1,20.0,20.0,1.5,41.5,45.7,26.252000000000002,0.0,19.448,0.6074,15945.464800000003,2149.2000000000003,614.4,2000.0,3000.0,3.0,0.0,23712.064800000004,26710.684000000005,54.0,3.0
W1_PV3,风电场景1,光伏场景3,10,10:00-11:00,4.1202,11.904,7.68,19.584,0,0.0,0.0,0.0,0.0,4.1202,0.0,15.463799999999999,4.1202,0.8024,0.0,1785.6,921.5999999999999,0.0,0.0,0.0,5843.77002,-3136.57002,31738.216899999996,54.0,0.0
W1_PV3,风电场景1,光伏场景3,11,11:00-12:00,3.9000000000000004,7.736,11.52,19.256,0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,15.356,3.9000000000000004,0.8024,0.0,1160.3999999999999,1382.3999999999999,0.0,0.0,0.0,5803.0324,-3260.2324000000003,31783.978000000003,54.0,0.0
W1_PV3,风电场景1,光伏场景3,12,12:00-13:00,3.2598000000000003,8.556000000000001,14.08,22.636000000000003,1,20.0,20.0,1.5,41.5,44.7598,22.123799999999996,0.0,22.636000000000003,0.8024,17752.137119999996,1283.4000000000003,1689.6,2000.0,3000.0,3.0,0.0,25728.137119999996,30077.403099999996,54.0,3.0
W1_PV3,风电场景1,光伏场景3,13,13:00-14:00,2.6898,14.52,14.08,28.6,1,20.0,20.0,1.5,41.5,44.1898,15.589799999999997,0.0,28.6,0.8024,12509.255519999999,2178.0,1689.6,2000.0,3000.0,3.0,0.0,21379.855519999997,27303.7201,54.0,3.0
W1_PV3,风电场景1,光伏场景3,14,14:00-15:00,3.63,6.707999999999999,11.52,18.227999999999998,0,0.0,0.0,0.0,0.0,3.63,0.0,14.597999999999999,3.63,0.8024,0.0,1006.1999999999998,1382.3999999999999,0.0,0.0,0.0,5516.584199999999,-3127.9842,32105.749000000003,54.0,0.0
W1_PV3,风电场景1,光伏场景3,15,15:00-16:00,3.8202000000000003,11.175999999999998,7.04,18.215999999999998,1,20.0,20.0,1.5,41.5,45.3202,27.104200000000002,0.0,18.215999999999998,0.6074,16463.091080000002,1676.3999999999996,844.8,2000.0,3000.0,3.0,0.0,23987.29108,26906.263899999998,54.0,3.0
W1_PV3,风电场景1,光伏场景3,16,16:00-17:00,3.75,10.107999999999999,5.12,15.227999999999998,1,20.0,20.0,1.5,41.5,45.25,30.022000000000002,0.0,15.227999999999998,0.6074,18235.362800000003,1516.1999999999996,614.4,2000.0,3000.0,3.0,0.0,25368.962800000005,27575.899000000005,54.0,3.0
W1_PV3,风电场景1,光伏场景3,17,17:00-18:00,3.1398,6.3839999999999995,3.2,9.584,1,20.0,20.0,1.5,41.5,44.6398,35.055800000000005,0.0,9.584,0.6074,21292.892920000002,957.5999999999998,384.0,2000.0,3000.0,3.0,0.0,27637.49292,28731.1561,54.0,3.0
W1_PV3,风电场景1,光伏场景3,18,18:00-19:00,2.61,6.428000000000001,1.28,7.708000000000001,0,0.0,0.0,0.0,0.0,2.61,0.0,5.098000000000001,2.61,0.8024,0.0,964.2,153.6,0.0,0.0,0.0,1926.5342000000005,-808.7342000000006,36138.499,54.0,0.0
W1_PV3,风电场景1,光伏场景3,19,19:00-20:00,2.1198,5.736,0.0,5.736,0,0.0,0.0,0.0,0.0,2.1198,0.0,3.6161999999999996,2.1198,0.8024,0.0,860.4,0.0,0.0,0.0,0.0,1366.56198,-506.16197999999997,36767.5231,54.0,0.0
W1_PV3,风电场景1,光伏场景3,20,20:00-21:00,1.8599999999999999,3.752,0.0,3.752,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,1.892,1.8599999999999999,0.8024,0.0,562.8,0.0,0.0,0.0,0.0,714.9868,-152.18680000000006,37499.446,54.0,0.0
W1_PV3,风电场景1,光伏场景3,21,21:00-22:00,1.6301999999999999,3.6919999999999997,0.0,3.6919999999999997,1,20.0,20.0,1.5,41.5,43.1302,39.4382,0.0,3.6919999999999997,0.6074,23954.762680000003,553.8,0.0,2000.0,3000.0,3.0,0.0,29511.562680000003,29736.916900000004,54.0,3.0
W1_PV3,风电场景1,光伏场景3,22,22:00-23:00,1.56,4.88,0.0,4.88,1,20.0,20.0,1.5,41.5,43.06,38.18,0.0,4.88,0.6074,23190.532000000003,732.0,0.0,2000.0,3000.0,3.0,0.0,28925.532000000003,29448.160000000003,54.0,3.0
W1_PV3,风电场景1,光伏场景3,23,23:00-24:00,1.4802,3.1919999999999997,0.0,3.1919999999999997,1,20.0,20.0,1.5,41.5,42.980199999999996,39.788199999999996,0.0,3.1919999999999997,0.3424,13623.479679999999,478.7999999999999,0.0,2000.0,3000.0,3.0,0.0,19105.27968,19273.3689,54.0,3.0
W1_PV3,风电场景1,光伏场景3,0,0:00-1:00,1.3698000000000001,9.776,0.0,9.776,1,20.0,20.0,1.5,41.5,42.8698,33.0938,0.0,9.776,0.3424,11331.31712,1466.3999999999999,0.0,2000.0,3000.0,3.0,0.0,17800.71712,19511.0201,45.0,3.0
W1_PV3,风电场景1,光伏场景3,1,1:00-2:00,1.0997999999999999,10.904,0.0,10.904,1,20.0,20.0,1.5,41.5,42.5998,31.695800000000002,0.0,10.904,0.3424,10852.64192,1635.6,0.0,2000.0,3000.0,3.0,0.0,17491.24192,19560.6491,45.0,3.0
W1_PV3,风电场景1,光伏场景3,2,2:00-3:00,0.7998000000000001,15.152000000000001,0.0,15.152000000000001,1,20.0,20.0,1.5,41.5,42.2998,27.147799999999997,0.0,15.152000000000001,0.3424,9295.406719999997,2272.8,0.0,2000.0,3000.0,3.0,0.0,16571.20672,19722.1031,45.0,3.0
W1_PV3,风电场景1,光伏场景3,3,3:00-4:00,0.99,13.312,0.0,13.312,1,20.0,20.0,1.5,41.5,42.49,29.178000000000004,0.0,13.312,0.3424,9990.5472,1996.8,0.0,2000.0,3000.0,3.0,0.0,16990.3472,19650.031,45.0,3.0
W1_PV3,风电场景1,光伏场景3,4,4:00-5:00,1.1802000000000001,15.072000000000001,0.0,15.072000000000001,1,20.0,20.0,1.5,41.5,42.6802,27.608199999999997,0.0,15.072000000000001,0.3424,9453.047679999998,2260.8,0.0,2000.0,3000.0,3.0,0.0,16716.84768,19705.7589,45.0,3.0
W1_PV3,风电场景1,光伏场景3,5,5:00-6:00,1.6301999999999999,18.724,0.0,18.724,1,20.0,20.0,1.5,41.5,43.1302,24.406200000000002,0.0,18.724,0.3424,8356.68288,2808.6,0.0,2000.0,3000.0,3.0,0.0,16168.28288,19819.429900000003,45.0,3.0
W1_PV3,风电场景1,光伏场景3,6,6:00-7:00,2.5002,9.628,0.0,9.628,1,20.0,20.0,1.5,41.5,44.0002,34.3722,0.0,9.628,0.3424,11769.041279999998,1444.2,0.0,2000.0,3000.0,3.0,0.0,18216.24128,19465.636899999998,45.0,3.0
W1_PV3,风电场景1,光伏场景3,7,7:00-8:00,3.3701999999999996,22.804000000000002,1.28,24.084000000000003,1,20.0,20.0,1.5,41.5,44.8702,20.786199999999994,0.0,24.084000000000003,0.6074,12625.537879999996,3420.6000000000004,153.6,2000.0,3000.0,3.0,0.0,21202.737879999997,25456.2829,45.0,3.0
W1_PV3,风电场景1,光伏场景3,8,8:00-9:00,4.0098,17.852,3.2,21.052,1,20.0,20.0,1.5,41.5,45.5098,24.4578,0.0,21.052,0.6074,14855.667720000001,2677.7999999999997,384.0,2000.0,3000.0,3.0,0.0,22920.46772,26298.915100000002,45.0,3.0
W1_PV3,风电场景1,光伏场景3,9,9:00-10:00,4.199999999999999,14.328000000000001,5.12,19.448,1,20.0,20.0,1.5,41.5,45.7,26.252000000000002,0.0,19.448,0.6074,15945.464800000003,2149.2000000000003,614.4,2000.0,3000.0,3.0,0.0,23712.064800000004,26710.684000000005,45.0,3.0
W1_PV3,风电场景1,光伏场景3,10,10:00-11:00,4.1202,11.904,7.68,19.584,0,0.0,0.0,0.0,0.0,4.1202,0.0,15.463799999999999,4.1202,0.8024,0.0,1785.6,921.5999999999999,0.0,0.0,0.0,5843.77002,-3136.57002,31738.216899999996,45.0,0.0
W1_PV3,风电场景1,光伏场景3,11,11:00-12:00,3.9000000000000004,7.736,11.52,19.256,0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,15.356,3.9000000000000004,0.8024,0.0,1160.3999999999999,1382.3999999999999,0.0,0.0,0.0,5803.0324,-3260.2324000000003,31783.978000000003,45.0,0.0
W1_PV3,风电场景1,光伏场景3,12,12:00-13:00,3.2598000000000003,8.556000000000001,14.08,22.636000000000003,0,0.0,0.0,0.0,0.0,3.2598000000000003,0.0,19.376200000000004,3.2598000000000003,0.8024,0.0,1283.4000000000003,1689.6,0.0,0.0,0.0,7322.265980000002,-4349.265980000002,30077.403099999996,45.0,0.0
W1_PV3,风电场景1,光伏场景3,13,13:00-14:00,2.6898,14.52,14.08,28.6,1,20.0,20.0,1.5,41.5,44.1898,15.589799999999997,0.0,28.6,0.8024,12509.255519999999,2178.0,1689.6,2000.0,3000.0,3.0,0.0,21379.855519999997,27303.7201,45.0,3.0
W1_PV3,风电场景1,光伏场景3,14,14:00-15:00,3.63,6.707999999999999,11.52,18.227999999999998,0,0.0,0.0,0.0,0.0,3.63,0.0,14.597999999999999,3.63,0.8024,0.0,1006.1999999999998,1382.3999999999999,0.0,0.0,0.0,5516.584199999999,-3127.9842,32105.749000000003,45.0,0.0
W1_PV3,风电场景1,光伏场景3,15,15:00-16:00,3.8202000000000003,11.175999999999998,7.04,18.215999999999998,1,20.0,20.0,1.5,41.5,45.3202,27.104200000000002,0.0,18.215999999999998,0.6074,16463.091080000002,1676.3999999999996,844.8,2000.0,3000.0,3.0,0.0,23987.29108,26906.263899999998,45.0,3.0
W1_PV3,风电场景1,光伏场景3,16,16:00-17:00,3.75,10.107999999999999,5.12,15.227999999999998,1,20.0,20.0,1.5,41.5,45.25,30.022000000000002,0.0,15.227999999999998,0.6074,18235.362800000003,1516.1999999999996,614.4,2000.0,3000.0,3.0,0.0,25368.962800000005,27575.899000000005,45.0,3.0
W1_PV3,风电场景1,光伏场景3,17,17:00-18:00,3.1398,6.3839999999999995,3.2,9.584,1,20.0,20.0,1.5,41.5,44.6398,35.055800000000005,0.0,9.584,0.6074,21292.892920000002,957.5999999999998,384.0,2000.0,3000.0,3.0,0.0,27637.49292,28731.1561,45.0,3.0
W1_PV3,风电场景1,光伏场景3,18,18:00-19:00,2.61,6.428000000000001,1.28,7.708000000000001,0,0.0,0.0,0.0,0.0,2.61,0.0,5.098000000000001,2.61,0.8024,0.0,964.2,153.6,0.0,0.0,0.0,1926.5342000000005,-808.7342000000006,36138.499,45.0,0.0
W1_PV3,风电场景1,光伏场景3,19,19:00-20:00,2.1198,5.736,0.0,5.736,0,0.0,0.0,0.0,0.0,2.1198,0.0,3.6161999999999996,2.1198,0.8024,0.0,860.4,0.0,0.0,0.0,0.0,1366.56198,-506.16197999999997,36767.5231,45.0,0.0
